ACCOUNT,DAY_OPENED,BAD_FLAG
1657,20190619,0
1658,20190508,0
1659,20180302,0
1660,20190611,0
1661,20170824,0
1662,20190903,0
1663,20190712,0
1664,20180412,0
1665,20190716,0
1666,20161103,0
1667,20190926,0
1668,20190603,0
1669,20170728,0
1670,20190507,0
1671,20161014,0
1672,20170721,0
1673,20190515,0
1674,20190506,1
1675,20191121,0
1676,20190506,0
1677,20151221,0
1678,20190220,0
1679,20160825,0
1680,20190421,0
1681,20191014,0
1682,20191220,0
1683,20190328,0
1684,20190515,0
1685,20180918,0
1686,20190731,0
1687,20190828,0
1688,20190220,0
1689,20190601,0
1690,20181112,0
1691,20190616,0
1692,20180608,0
1693,20190529,0
1694,20170927,0
1695,20190619,0
1696,20170623,0
1697,20170519,0
1698,20180720,0
1699,20190920,0
1700,20180822,0
1701,20180409,0
1702,20190908,1
1703,20171215,0
1704,20160920,0
1705,20190319,0
1706,20190717,0
1707,20190428,0
1708,20160505,0
1709,20190528,0
1710,20191227,1
1711,20160729,0
1712,20190409,0
1713,20151216,0
1714,20170321,0
1715,20190226,0
1716,20160516,0
1717,20190501,0
1718,20180213,0
1719,20170825,0
1720,20160513,0
1721,20180314,0
1722,20160513,0
1723,20190226,0
1724,20170710,0
1725,20190625,0
1726,20190305,0
1727,20181024,0
1728,20161111,0
1729,20160806,0
1730,20190606,0
1731,20180605,0
1732,20190721,0
1733,20200106,0
1734,20190426,0
1735,20180725,0
1736,20170214,0
1737,20190705,0
1738,20160101,0
1739,20190529,0
1740,20180307,0
1741,20170905,0
1742,20190501,0
1743,20180105,0
1744,20160411,0
1745,20190626,0
1746,20190618,0
1747,20180621,0
1748,20190912,0
1749,20170119,0
1750,20190619,0
1751,20190611,1
1752,20160818,0
1753,20190826,0
1754,20160826,0
1755,20191120,0
1756,20191028,0
1757,20160926,0
1758,20190724,0
1759,20190730,1
1760,20190312,0
1761,20181203,0
1762,20180802,0
1763,20190719,0
1764,20170509,0
1765,20190509,0
1766,20191121,0
1767,20170905,0
1768,20190617,0
1769,20200106,0
1770,20190809,0
1771,20190712,1
1772,20191009,0
1773,20160603,0
1774,20190624,1
1775,20171114,0
1776,20191015,0
1777,20190814,0
1778,20160721,0
1779,20160524,0
1780,20180315,0
1781,20190402,0
1782,20151126,0
1783,20190129,0
1784,20191125,0
1785,20190718,0
1786,20170522,0
1787,20170825,0
1788,20190602,0
1789,20160901,0
1790,20190829,0
1791,20181126,0
1792,20190506,0
1793,20191112,0
1794,20190617,0
1795,20170707,0
1796,20190510,0
1797,20191005,1
1798,20190108,1
1799,20190806,0
1800,20190515,0
1801,20190410,0
1802,20171109,0
1803,20170718,0
1804,20171218,0
1805,20190506,0
1806,20171207,0
1807,20190925,0
1808,20160530,0
1809,20190625,0
1810,20190510,0
1811,20190509,0
1812,20181001,0
1813,20181121,0
1814,20190327,0
1815,20191009,0
1816,20151215,0
1817,20190506,0
1818,20190514,0
1819,20160825,0
1820,20190521,0
1821,20180428,0
1822,20180124,0
1823,20190614,0
1824,20190516,0
1825,20180122,0
1826,20180610,0
1827,20171213,1
1828,20160511,0
1829,20171024,0
1830,20190530,0
1831,20190619,0
1832,20190509,0
1833,20180116,0
1834,20170622,0
1835,20190505,0
1836,20171013,0
1837,20190117,0
1838,20190508,0
1839,20190408,1
1840,20190109,0
1841,20180423,0
1842,20190905,0
1843,20160314,0
1844,20190723,0
1845,20181024,0
1846,20171211,0
1847,20190523,0
1848,20190620,0
1849,20170809,0
1850,20181103,0
1851,20190122,0
1852,20191114,1
1853,20190501,0
1854,20190703,0
1855,20190311,0
1856,20190509,0
1857,20190622,0
1858,20191024,0
1859,20190614,0
1860,20190720,0
1861,20191005,0
1862,20171120,0
1863,20180705,0
1864,20190322,0
1865,20190725,0
1866,20190828,0
1867,20190621,0
1868,20180803,0
1869,20180820,0
1870,20190904,0
1871,20180813,0
1872,20190604,0
1873,20190428,0
1874,20170214,0
1875,20190520,0
1876,20180530,0
1877,20190526,0
1878,20190603,0
1879,20180320,0
1880,20190520,0
1881,20180425,0
1882,20170308,0
1883,20190611,0
1884,20180614,0
1885,20170320,0
1886,20190813,0
1887,20190720,0
1888,20190228,0
1889,20160527,0
1890,20160216,0
1891,20190423,0
1892,20160928,0
1893,20190712,0
1894,20160325,0
1895,20160822,0
1896,20190515,0
1897,20170724,0
1898,20180518,0
1899,20170904,0
1900,20190313,0
1901,20180131,0
1902,20190718,0
1903,20190509,0
1904,20190201,0
1905,20180829,0
1906,20161129,0
1907,20190801,0
1908,20170714,0
1909,20190330,1
1910,20160121,0
1911,20190319,0
1912,20190506,0
1913,20190531,0
1914,20180916,0
1915,20181214,0
1916,20170605,0
1917,20190812,0
1918,20181110,0
1919,20181025,0
1920,20180509,0
1921,20190603,0
1922,20190516,0
1923,20171208,0
1924,20190419,0
1925,20181114,0
1926,20181220,1
1927,20191108,0
1928,20170228,0
1929,20190504,0
1930,20170825,0
1931,20190603,0
1932,20170920,0
1933,20200115,0
1934,20190625,0
1935,20190516,0
1936,20171128,0
1937,20171214,0
1938,20160829,0
1939,20190813,0
1940,20181110,0
1941,20170320,0
1942,20151222,0
1943,20191017,0
1944,20171128,0
1945,20190924,1
1946,20190423,0
1947,20190809,0
1948,20180824,0
1949,20190617,0
1950,20170626,0
1951,20161109,0
1952,20190425,0
1953,20190425,0
1954,20161207,0
1955,20160808,0
1956,20190525,0
1957,20171125,0
1958,20190616,0
1959,20171124,0
1960,20190409,0
1961,20170308,0
1962,20190620,0
1963,20190220,0
1964,20170810,0
1965,20190523,0
1966,20180425,1
1967,20191025,0
1968,20190107,0
1969,20161103,0
1970,20190619,0
1971,20180110,0
1972,20190415,0
1973,20190903,0
1974,20190108,0
1975,20191217,0
1976,20160927,0
1977,20180809,1
1978,20190929,0
1979,20190528,0
1980,20190805,1
1981,20170317,0
1982,20170210,0
1983,20190420,0
1984,20170804,0
1985,20170717,0
1986,20190503,0
1987,20190428,0
1988,20161013,0
1989,20180710,0
1990,20190423,0
1991,20190731,1
1992,20190429,0
1993,20170913,0
1994,20191002,0
1995,20151215,0
1996,20180124,0
1997,20190722,0
1998,20170925,0
1999,20190419,0
2000,20171115,0
2001,20190510,0
2002,20190516,1
2003,20190520,0
2004,20171103,0
2005,20160829,0
2006,20181109,0
2007,20190729,0
2008,20180824,0
2009,20190516,0
2010,20181224,1
2011,20171229,0
2012,20191121,0
2013,20180523,0
2014,20170527,0
2015,20171031,0
2016,20170118,0
2017,20190117,0
2018,20190220,0
2019,20151215,0
2020,20191012,0
2021,20170919,0
2022,20170420,1
2023,20170901,0
2024,20190417,0
2025,20151221,0
2026,20171120,0
2027,20170309,0
2028,20190520,0
2029,20180820,0
2030,20190103,1
2031,20190803,0
2032,20151208,0
2033,20180412,0
2034,20190722,0
2035,20190620,0
2036,20170804,0
2037,20190822,0
2038,20171018,0
2039,20171020,0
2040,20180625,0
2041,20180822,0
2042,20190723,0
2043,20171218,0
2044,20160215,0
2045,20170510,0
2046,20180115,0
2047,20190604,0
2048,20190412,0
2049,20190726,0
2050,20170621,0
2051,20180319,0
2052,20190419,0
2053,20190508,0
2054,20160913,0
2055,20180824,0
2056,20170111,0
2057,20190510,0
2058,20190801,0
2059,20171225,0
2060,20181105,0
2061,20191121,0
2062,20180622,0
2063,20181015,0
2064,20170602,0
2065,20190612,0
2066,20190728,0
2067,20180428,0
2068,20190707,0
2069,20170905,0
2070,20160420,0
2071,20190418,0
2072,20190417,0
2073,20180113,0
2074,20190522,0
2075,20190704,0
2076,20160620,0
2077,20190315,0
2078,20190728,0
2079,20190723,0
2080,20160303,0
2081,20171110,0
2082,20191121,0
2083,20191022,0
2084,20190507,0
2085,20170609,0
2086,20190703,1
2087,20180227,0
2088,20190507,0
2089,20190724,0
2090,20190510,0
2091,20191024,1
2092,20191018,0
2093,20170215,0
2094,20170527,0
2095,20160819,0
2096,20191216,0
2097,20190715,0
2098,20190408,0
2099,20191122,0
2100,20190730,0
2101,20160918,0
2102,20171213,0
2103,20190415,0
2104,20190602,1
2105,20190605,0
2106,20170328,0
2107,20190808,0
2108,20190421,0
2109,20180224,0
2110,20190610,0
2111,20190509,0
2112,20171023,0
2113,20190508,0
2114,20190408,0
2115,20190603,0
2116,20161129,0
2117,20190527,0
2118,20190608,0
2119,20190329,0
2120,20170515,0
2121,20200113,1
2122,20161125,0
2123,20190918,0
2124,20190620,1
2125,20190125,0
2126,20171213,0
2127,20180427,0
2128,20160420,0
2129,20170414,0
2130,20190507,0
2131,20180517,0
2132,20190424,0
2133,20160516,0
2134,20190617,0
2135,20190509,0
2136,20190805,0
2137,20190802,0
2138,20190823,0
2139,20180321,0
2140,20190505,0
2141,20191227,0
2142,20190623,1
2143,20180905,0
2144,20170721,0
2145,20170417,0
2146,20151203,0
2147,20170303,0
2148,20190415,0
2149,20190811,1
2150,20191007,0
2151,20191211,0
2152,20190509,0
2153,20181212,0
2154,20190420,0
2155,20190614,0
2156,20190809,0
2157,20170517,0
2158,20190729,1
2159,20190417,1
2160,20200116,0
2161,20190809,0
2162,20181219,0
2163,20190617,0
2164,20181209,0
2165,20180106,0
2166,20180820,0
2167,20190802,0
2168,20190610,0
2169,20190923,0
2170,20190821,0
2171,20190730,0
2172,20190509,0
2173,20190601,0
2174,20190425,0
2175,20161028,0
2176,20160819,1
2177,20190604,1
2178,20190702,1
2179,20161108,0
2180,20170913,0
2181,20190828,0
2182,20190620,0
2183,20160830,0
2184,20190408,0
2185,20190821,0
2186,20171207,0
2187,20160518,0
2188,20190731,0
2189,20160219,0
2190,20190522,0
2191,20171117,0
2192,20190904,0
2193,20161210,0
2194,20190111,0
2195,20190617,0
2196,20160223,0
2197,20181219,0
2198,20171031,0
2199,20151217,0
2200,20190722,0
2201,20190608,0
2202,20190523,1
2203,20180921,0
2204,20181213,0
2205,20190505,0
2206,20161228,0
2207,20190118,0
2208,20190328,0
2209,20160714,0
2210,20190510,0
2211,20190509,0
2212,20171123,0
2213,20191023,0
2214,20160623,0
2215,20181128,0
2216,20190614,0
2217,20160622,0
2218,20180809,0
2219,20160128,0
2220,20191028,0
2221,20170921,0
2222,20190718,1
2223,20190617,0
2224,20181229,0
2225,20190528,0
2226,20191209,0
2227,20190728,0
2228,20180315,0
2229,20191010,0
2230,20181210,0
2231,20160810,0
2232,20170911,0
2233,20190903,0
2234,20160429,0
2235,20180502,0
2236,20161025,0
2237,20190508,0
2238,20190426,0
2239,20190110,1
2240,20170608,0
2241,20190813,0
2242,20171121,0
2243,20190602,0
2244,20190510,0
2245,20181113,0
2246,20190419,0
2247,20190617,0
2248,20160825,0
2249,20190506,1
2250,20171117,0
2251,20190806,1
2252,20151224,0
2253,20171129,0
2254,20160822,0
2255,20190328,0
2256,20160517,0
2257,20190516,0
2258,20190919,0
2259,20160920,0
2260,20171204,0
2261,20191126,0
2262,20190812,0
2263,20190828,0
2264,20190720,0
2265,20180622,0
2266,20190428,1
2267,20160707,0
2268,20190530,1
2269,20161220,0
2270,20170707,0
2271,20160524,0
2272,20191206,0
2273,20170414,0
2274,20190519,0
2275,20180409,0
2276,20170904,0
2277,20190504,0
2278,20190616,0
2279,20190306,0
2280,20161116,0
2281,20160629,0
2282,20191031,0
2283,20170804,0
2284,20160818,0
2285,20160714,0
2286,20161129,0
2287,20190505,1
2288,20190526,0
2289,20190717,0
2290,20180920,0
2291,20161014,0
2292,20160421,0
2293,20191028,0
2294,20190302,0
2295,20171017,0
2296,20170321,0
2297,20190822,0
2298,20190904,0
2299,20190429,0
2300,20180421,0
2301,20190313,0
2302,20161219,0
2303,20170731,0
2304,20161107,0
2305,20180608,0
2306,20191203,0
2307,20180131,0
2308,20160104,0
2309,20190509,0
2310,20170914,0
2311,20190614,0
2312,20181025,0
2313,20170315,0
2314,20171114,0
2315,20191013,0
2316,20190626,0
2317,20161210,0
2318,20170118,0
2319,20180202,0
2320,20161024,0
2321,20171201,0
2322,20190614,0
2323,20190829,1
2324,20190225,0
2325,20171117,0
2326,20190721,1
2327,20190614,0
2328,20170524,0
2329,20160811,0
2330,20191108,0
2331,20200110,0
2332,20181026,0
2333,20190516,0
2334,20170327,0
2335,20190509,0
2336,20190524,0
2337,20191217,0
2338,20190509,1
2339,20170626,0
2340,20190304,0
2341,20190614,0
2342,20190819,0
2343,20171215,0
2344,20170628,0
2345,20190422,0
2346,20200109,0
2347,20160714,0
2348,20190706,0
2349,20190919,0
2350,20190530,0
2351,20180830,0
2352,20171201,0
2353,20180214,0
2354,20170320,1
2355,20190914,0
2356,20191016,0
2357,20190515,0
2358,20180912,0
2359,20190726,1
2360,20161008,0
2361,20190304,0
2362,20191108,0
2363,20170405,0
2364,20190429,0
2365,20190618,1
2366,20161010,0
2367,20200102,0
2368,20170615,0
2369,20160818,0
2370,20181120,0
2371,20190725,0
2372,20181205,0
2373,20190428,0
2374,20180613,0
2375,20190716,1
2376,20190424,0
2377,20161219,0
2378,20181110,0
2379,20190731,0
2380,20170608,0
2381,20180731,1
2382,20181214,0
2383,20160205,0
2384,20180622,0
2385,20191212,1
2386,20160718,0
2387,20190510,0
2388,20190706,0
2389,20190710,1
2390,20161202,0
2391,20180223,0
2392,20151229,0
2393,20190731,0
2394,20190428,0
2395,20181222,0
2396,20190615,0
2397,20190823,0
2398,20190901,0
2399,20190531,0
2400,20190713,0
2401,20190816,0
2402,20170311,0
2403,20190919,0
2404,20160513,0
2405,20170111,0
2406,20170215,0
2407,20190428,0
2408,20180422,0
2409,20190602,0
2410,20160711,0
2411,20190509,0
2412,20190616,0
2413,20180312,0
2414,20170313,0
2415,20160201,0
2416,20190116,0
2417,20190617,0
2418,20190326,0
2419,20171128,0
2420,20191017,0
2421,20190903,1
2422,20170310,0
2423,20180301,0
2424,20161205,0
2425,20200116,0
2426,20160712,0
2427,20180518,0
2428,20190523,0
2429,20160505,0
2430,20191202,0
2431,20190726,0
2432,20190322,0
2433,20181011,0
2434,20190507,1
2435,20180516,0
2436,20160908,0
2437,20190828,0
2438,20190503,0
2439,20190504,0
2440,20171120,0
2441,20190603,0
2442,20181026,0
2443,20190118,0
2444,20190502,0
2445,20190804,0
2446,20170705,0
2447,20151216,0
2448,20170623,0
2449,20180625,0
2450,20190805,1
2451,20151228,0
2452,20180622,0
2453,20190809,0
2454,20171116,0
2455,20200227,0
2456,20190128,0
2457,20160808,0
2458,20180214,0
2459,20190418,1
2460,20190618,0
2461,20161108,0
2462,20190815,0
2463,20191012,0
2464,20190718,0
2465,20180305,0
2466,20190424,0
2467,20190715,0
2468,20181218,0
2469,20151214,0
2470,20190616,0
2471,20190808,0
2472,20190626,0
2473,20161011,0
2474,20170816,0
2475,20190728,0
2476,20170405,0
2477,20190103,0
2478,20190806,1
2479,20190526,0
2480,20190712,0
2481,20180929,0
2482,20190724,0
2483,20190429,0
2484,20160928,0
2485,20190410,0
2486,20181030,0
2487,20170328,0
2488,20190616,0
2489,20180724,0
2490,20170330,0
2491,20170217,0
2492,20181016,0
2493,20190423,0
2494,20160919,0
2495,20161110,0
2496,20180919,0
2497,20160128,0
2498,20180925,0
2499,20190111,1
2500,20190826,0
2501,20190722,0
2502,20190622,0
2503,20180930,0
2504,20161027,0
2505,20180921,0
2506,20190617,0
2507,20190702,0
2508,20190728,0
2509,20190624,0
2510,20160823,0
2511,20190418,0
2512,20181109,0
2513,20170401,0
2514,20190506,0
2515,20151221,0
2516,20170324,0
2517,20151229,0
2518,20180321,0
2519,20190715,0
2520,20180621,0
2521,20190604,0
2522,20161110,0
2523,20170515,0
2524,20190804,0
2525,20160830,0
2526,20191031,0
2527,20171130,0
2528,20190425,0
2529,20180608,0
2530,20190624,0
2531,20190502,0
2532,20190628,0
2533,20190927,1
2534,20190830,0
2535,20190520,0
2536,20170717,0
2537,20190712,0
2538,20180907,0
2539,20160830,0
2540,20190903,0
2541,20190212,0
2542,20160728,0
2543,20191218,0
2544,20170714,0
2545,20190227,0
2546,20171101,0
2547,20190516,0
2548,20160802,0
2549,20190428,0
2550,20190829,0
2551,20190622,0
2552,20170816,0
2553,20160721,0
2554,20190830,1
2555,20190821,1
2556,20190514,0
2557,20190430,0
2558,20160205,0
2559,20170828,0
2560,20160918,0
2561,20170319,0
2562,20170526,0
2563,20160506,0
2564,20170920,0
2565,20161013,0
2566,20190701,0
2567,20170411,0
2568,20190614,0
2569,20190709,0
2570,20181016,0
2571,20180903,0
2572,20190517,0
2573,20190430,0
2574,20190527,0
2575,20180628,0
2576,20161021,0
2577,20161024,0
2578,20180530,0
2579,20170627,0
2580,20160413,0
2581,20191012,0
2582,20170606,0
2583,20160822,0
2584,20191211,0
2585,20180709,0
2586,20190108,0
2587,20190429,0
2588,20190416,0
2589,20170830,0
2590,20160115,0
2591,20190910,0
2592,20170629,0
2593,20190731,1
2594,20190516,0
2595,20161125,0
2596,20170724,0
2597,20170508,0
2598,20191018,0
2599,20171030,0
2600,20180704,0
2601,20190131,0
2602,20191015,0
2603,20180119,0
2604,20170606,0
2605,20190804,0
2606,20190914,0
2607,20190503,0
2608,20181225,0
2609,20190809,0
2610,20160406,0
2611,20180523,0
2612,20181022,0
2613,20190316,0
2614,20180110,0
2615,20180917,0
2616,20181018,0
2617,20190504,0
2618,20160310,0
2619,20170607,0
2620,20190826,0
2621,20190618,0
2622,20190515,0
2623,20181016,0
2624,20151208,0
2625,20160217,0
2626,20181029,0
2627,20190328,0
2628,20190506,0
2629,20180116,0
2630,20190418,0
2631,20190722,1
2632,20180815,0
2633,20190823,0
2634,20151209,0
2635,20190505,0
2636,20190806,1
2637,20190114,0
2638,20161214,0
2639,20170613,0
2640,20180524,0
2641,20181224,0
2642,20191021,0
2643,20151202,0
2644,20191030,0
2645,20190826,0
2646,20191017,0
2647,20170930,0
2648,20180926,0
2649,20190531,1
2650,20180803,0
2651,20190420,0
2652,20190326,0
2653,20160612,0
2654,20181028,0
2655,20160829,0
2656,20190920,0
2657,20160718,0
2658,20170627,0
2659,20190819,0
2660,20191216,0
2661,20171207,0
2662,20181030,0
2663,20170110,0
2664,20191120,0
2665,20160919,0
2666,20160513,0
2667,20181017,0
2668,20160506,0
2669,20190610,0
2670,20181217,0
2671,20190720,0
2672,20160714,0
2673,20180427,0
2674,20190531,0
2675,20170905,0
2676,20190706,0
2677,20160914,0
2678,20190826,0
2679,20171122,0
2680,20170314,0
2681,20190723,0
2682,20190701,1
2683,20190714,0
2684,20191007,0
2685,20190730,0
2686,20190731,0
2687,20190509,0
2688,20161019,0
2689,20160829,0
2690,20180209,0
2691,20190618,0
2692,20170614,0
2693,20170810,0
2694,20151230,0
2695,20190514,1
2696,20190602,0
2697,20191021,0
2698,20180830,0
2699,20170809,0
2700,20161205,0
2701,20170630,0
2702,20171207,0
2703,20180213,0
2704,20191122,0
2705,20190906,0
2706,20190110,0
2707,20190518,0
2708,20190723,0
2709,20160919,0
2710,20190731,0
2711,20190724,0
2712,20180820,0
2713,20190615,0
2714,20171201,0
2715,20190215,0
2716,20190618,1
2717,20170526,0
2718,20170921,0
2719,20190621,0
2720,20170908,0
2721,20180223,0
2722,20190604,0
2723,20180518,0
2724,20190728,0
2725,20161208,0
2726,20161214,0
2727,20190505,0
2728,20170512,0
2729,20190514,0
2730,20190719,0
2731,20180727,0
2732,20200102,0
2733,20190602,0
2734,20190428,0
2735,20161008,0
2736,20190412,0
2737,20190304,0
2738,20151208,0
2739,20190703,0
2740,20160831,0
2741,20190722,0
2742,20170627,0
2743,20190816,0
2744,20161031,0
2745,20190515,0
2746,20161124,0
2747,20190625,0
2748,20181206,1
2749,20190720,0
2750,20190619,0
2751,20191028,0
2752,20190506,0
2753,20180508,0
2754,20190615,0
2755,20151130,0
2756,20190617,1
2757,20170517,0
2758,20160506,0
2759,20190516,0
2760,20190224,0
2761,20190417,0
2762,20180306,0
2763,20151203,0
2764,20200108,0
2765,20181106,0
2766,20161020,0
2767,20170627,0
2768,20190417,0
2769,20190721,0
2770,20191007,0
2771,20180529,0
2772,20191022,1
2773,20161220,0
2774,20181226,0
2775,20190425,0
2776,20180712,0
2777,20190529,0
2778,20170629,0
2779,20190808,0
2780,20180516,0
2781,20170906,0
2782,20160706,0
2783,20170912,1
2784,20190606,1
2785,20190111,0
2786,20161027,0
2787,20171125,0
2788,20170118,0
2789,20180726,0
2790,20181109,0
2791,20190926,0
2792,20190717,0
2793,20181103,1
2794,20170307,0
2795,20180125,0
2796,20160613,0
2797,20190604,0
2798,20171221,0
2799,20161223,0
2800,20190606,0
2801,20180930,0
2802,20181213,0
2803,20190817,0
2804,20190619,0
2805,20190604,0
2806,20190517,0
2807,20190802,0
2808,20170608,0
2809,20190625,0
2810,20170920,0
2811,20190614,0
2812,20170322,0
2813,20190103,0
2814,20190612,0
2815,20171207,0
2816,20190507,0
2817,20161205,0
2818,20180920,0
2819,20181208,0
2820,20190525,0
2821,20161031,0
2822,20170601,0
2823,20170317,0
2824,20170822,0
2825,20170116,0
2826,20190617,0
2827,20160908,0
2828,20180212,0
2829,20161012,0
2830,20190919,0
2831,20191121,1
2832,20181211,0
2833,20190507,0
2834,20190314,0
2835,20190118,0
2836,20190515,0
2837,20190509,0
2838,20180701,0
2839,20170703,0
2840,20180523,0
2841,20190427,1
2842,20170818,1
2843,20191129,0
2844,20151218,0
2845,20190719,0
2846,20190509,1
2847,20190729,0
2848,20190507,0
2849,20190724,0
2850,20190722,0
2851,20180628,0
2852,20190830,0
2853,20170921,0
2854,20180927,0
2855,20200123,0
2856,20190827,0
2857,20190711,0
2858,20161201,0
2859,20181109,0
2860,20190531,0
2861,20171011,0
2862,20170719,0
2863,20160325,0
2864,20190514,1
2865,20160630,0
2866,20171031,0
2867,20181224,0
2868,20170417,0
2869,20190507,0
2870,20190730,0
2871,20190422,0
2872,20190528,0
2873,20190705,0
2874,20190823,0
2875,20190517,0
2876,20190328,0
2877,20190617,0
2878,20200117,0
2879,20181112,0
2880,20190426,0
